FrontentId  IsPaidOnly  TitleSlug
2950	true	number-of-divisible-substrings
2949	false	count-beautiful-substrings-ii
2948	false	make-lexicographically-smallest-array-by-swapping-elements
2947	false	count-beautiful-substrings-i
2946	false	matrix-similarity-after-cyclic-shifts
2945	false	find-maximum-non-decreasing-array-length
2944	false	minimum-number-of-coins-for-fruits
2943	false	maximize-area-of-square-hole-in-grid
2942	false	find-words-containing-character
2941	true	maximum-gcd-sum-of-a-subarray
2940	false	find-building-where-alice-and-bob-can-meet
2939	false	maximum-xor-product
2938	false	separate-black-and-white-balls
2937	false	make-three-strings-equal
2936	true	number-of-equal-numbers-blocks
2935	false	maximum-strong-pair-xor-ii
2934	false	minimum-operations-to-maximize-last-elements-in-arrays
2933	false	high-access-employees
2932	false	maximum-strong-pair-xor-i
2931	false	maximum-spending-after-buying-items
2930	false	number-of-strings-which-can-be-rearranged-to-contain-substring
2929	false	distribute-candies-among-children-ii
2928	false	distribute-candies-among-children-i
2927	true	distribute-candies-among-children-iii
2926	false	maximum-balanced-subsequence-sum
2925	false	maximum-score-after-applying-operations-on-a-tree
2924	false	find-champion-ii
2923	false	find-champion-i
2921	true	maximum-profitable-triplets-with-increasing-prices-ii
2920	false	maximum-points-after-collecting-coins-from-all-nodes
2919	false	minimum-increment-operations-to-make-array-beautiful
2918	false	minimum-equal-sum-of-two-arrays-after-replacing-zeros
2917	false	find-the-k-or-of-an-array
2916	false	subarrays-distinct-element-sum-of-squares-ii
2915	false	length-of-the-longest-subsequence-that-sums-to-target
2914	false	minimum-number-of-changes-to-make-binary-string-beautiful
2913	false	subarrays-distinct-element-sum-of-squares-i
2912	true	number-of-ways-to-reach-destination-in-the-grid
2911	false	minimum-changes-to-make-k-semi-palindromes
2910	false	minimum-number-of-groups-to-create-a-valid-assignment
2909	false	minimum-sum-of-mountain-triplets-ii
2908	false	minimum-sum-of-mountain-triplets-i
2907	true	maximum-profitable-triplets-with-increasing-prices-i
2906	false	construct-product-matrix
2905	false	find-indices-with-index-and-value-difference-ii
2904	false	shortest-and-lexicographically-smallest-beautiful-string
2903	false	find-indices-with-index-and-value-difference-i
2902	false	count-of-sub-multisets-with-bounded-sum
2901	false	longest-unequal-adjacent-groups-subsequence-ii
2900	false	longest-unequal-adjacent-groups-subsequence-i
2899	false	last-visited-integers
2898	true	maximum-linear-stock-score
2897	false	apply-operations-on-array-to-maximize-sum-of-squares
2896	false	apply-operations-to-make-two-strings-equal
2895	false	minimum-processing-time
2894	false	divisible-and-non-divisible-sums-difference
2892	true	minimizing-array-after-replacing-pairs-with-their-product
2876	false	count-visited-nodes-in-a-directed-graph
2875	false	minimum-size-subarray-in-infinite-array
2874	false	maximum-value-of-an-ordered-triplet-ii
2873	false	maximum-value-of-an-ordered-triplet-i
2872	false	maximum-number-of-k-divisible-components
2871	false	split-array-into-maximum-number-of-subarrays
2870	false	minimum-number-of-operations-to-make-array-empty
2869	false	minimum-operations-to-collect-elements
2868	true	the-wording-game
2867	false	count-valid-paths-in-a-tree
2866	false	beautiful-towers-ii
2865	false	beautiful-towers-i
2864	false	maximum-odd-binary-number
2863	true	maximum-length-of-semi-decreasing-subarrays
2862	false	maximum-element-sum-of-a-complete-subset-of-indices
2861	false	maximum-number-of-alloys
2860	false	happy-students
2859	false	sum-of-values-at-indices-with-k-set-bits
2858	false	minimum-edge-reversals-so-every-node-is-reachable
2857	false	count-pairs-of-points-with-distance-k
2856	false	minimum-array-length-after-pair-removals
2855	false	minimum-right-shifts-to-sort-the-array
2852	true	sum-of-remoteness-of-all-cells
2851	false	string-transformation
2850	false	minimum-moves-to-spread-stones-over-grid
2849	false	determine-if-a-cell-is-reachable-at-a-given-time
2848	false	points-that-intersect-with-cars
2847	true	smallest-number-with-given-digit-product
2846	false	minimum-edge-weight-equilibrium-queries-in-a-tree
2845	false	count-of-interesting-subarrays
2844	false	minimum-operations-to-make-a-special-number
2843	false	count-symmetric-integers
2842	false	count-k-subsequences-of-a-string-with-maximum-beauty
2841	false	maximum-sum-of-almost-unique-subarray
2840	false	check-if-strings-can-be-made-equal-with-operations-ii
2839	false	check-if-strings-can-be-made-equal-with-operations-i
2838	true	maximum-coins-heroes-can-collect
2836	false	maximize-value-of-function-in-a-ball-passing-game
2835	false	minimum-operations-to-form-subsequence-with-target-sum
2834	false	find-the-minimum-possible-sum-of-a-beautiful-array
2833	false	furthest-point-from-origin
2832	true	maximal-range-that-each-element-is-maximum-in-it
2831	false	find-the-longest-equal-subarray
2830	false	maximize-the-profit-as-the-salesman
2829	false	determine-the-minimum-sum-of-a-k-avoiding-array
2828	false	check-if-a-string-is-an-acronym-of-words
2827	false	number-of-beautiful-integers-in-the-range
2826	false	sorting-three-groups
2825	false	make-string-a-subsequence-using-cyclic-increments
2824	false	count-pairs-whose-sum-is-less-than-target
2819	true	minimum-relative-loss-after-buying-chocolates
2818	false	apply-operations-to-maximize-score
2817	false	minimum-absolute-difference-between-elements-with-constraint
2816	false	double-a-number-represented-as-a-linked-list
2815	false	max-pair-sum-in-an-array
2814	true	minimum-time-takes-to-reach-destination-without-drowning
2813	false	maximum-elegance-of-a-k-length-subsequence
2812	false	find-the-safest-path-in-a-grid
2811	false	check-if-it-is-possible-to-split-array
2810	false	faulty-keyboard
2809	false	minimum-time-to-make-array-sum-at-most-x
2808	false	minimum-seconds-to-equalize-a-circular-array
2807	false	insert-greatest-common-divisors-in-linked-list
2806	false	account-balance-after-rounded-purchase
2802	true	find-the-k-th-lucky-number
2801	false	count-stepping-numbers-in-range
2800	false	shortest-string-that-contains-three-strings
2799	false	count-complete-subarrays-in-an-array
2798	false	number-of-employees-who-met-the-target
2792	true	count-nodes-that-are-great-enough
2791	false	count-paths-that-can-form-a-palindrome-in-a-tree
2790	false	maximum-number-of-groups-with-increasing-length
2789	false	largest-element-in-an-array-after-merge-operations
2788	false	split-strings-by-separator
2787	false	ways-to-express-an-integer-as-sum-of-powers
2786	false	visit-array-positions-to-maximize-score
2785	false	sort-vowels-in-a-string
2784	false	check-if-array-is-good
2782	true	number-of-unique-categories
2781	false	length-of-the-longest-valid-substring
2780	false	minimum-index-of-a-valid-split
2779	false	maximum-beauty-of-an-array-after-applying-operation
2778	false	sum-of-squares-of-special-elements
2773	true	height-of-special-binary-tree
2772	false	apply-operations-to-make-all-array-elements-equal-to-zero
2771	false	longest-non-decreasing-subarray-from-two-arrays
2770	false	maximum-number-of-jumps-to-reach-the-last-index
2769	false	find-the-maximum-achievable-number
2768	false	number-of-black-blocks
2767	false	partition-string-into-minimum-beautiful-substrings
2766	false	relocate-marbles
2765	false	longest-alternating-subarray
2764	true	is-array-a-preorder-of-some-binary-tree
2763	false	sum-of-imbalance-numbers-of-all-subarrays
2762	false	continuous-subarrays
2761	false	prime-pairs-with-target-sum
2760	false	longest-even-odd-subarray-with-threshold
2753	true	count-houses-in-a-circular-street-ii
2751	false	robot-collisions
2750	false	ways-to-split-array-into-good-subarrays
2749	false	minimum-operations-to-make-the-integer-zero
2748	false	number-of-beautiful-pairs
2747	false	count-zero-request-servers
2746	false	decremental-string-concatenation
2745	false	construct-the-longest-new-string
2744	false	find-maximum-number-of-string-pairs
2743	true	count-substrings-without-repeating-character
2742	false	painting-the-walls
2741	false	special-permutations
2740	false	find-the-value-of-the-partition
2739	false	total-distance-traveled
2737	true	find-the-closest-marked-node
2736	false	maximum-sum-queries
2735	false	collecting-chocolates
2734	false	lexicographically-smallest-string-after-substring-operation
2733	false	neither-minimum-nor-maximum
2732	false	find-a-good-subset-of-the-matrix
2731	false	movement-of-robots
2730	false	find-the-longest-semi-repetitive-substring
2729	false	check-if-the-number-is-fascinating
2728	true	count-houses-in-a-circular-street
2719	false	count-of-integers
2718	false	sum-of-matrix-after-queries
2717	false	semi-ordered-permutation
2716	false	minimize-string-length
2714	true	find-shortest-path-with-k-hops
2713	false	maximum-strictly-increasing-cells-in-a-matrix
2712	false	minimum-cost-to-make-all-characters-equal
2711	false	difference-of-number-of-distinct-values-on-diagonals
2710	false	remove-trailing-zeros-from-a-string
2709	false	greatest-common-divisor-traversal
2708	false	maximum-strength-of-a-group
2707	false	extra-characters-in-a-string
2706	false	buy-two-chocolates
2702	true	minimum-operations-to-make-numbers-non-positive
2699	false	modify-graph-edge-weights
2698	false	find-the-punishment-number-of-an-integer
2697	false	lexicographically-smallest-palindrome
2696	false	minimum-string-length-after-removing-substrings
2689	true	extract-kth-character-from-the-rope-tree
2685	false	count-the-number-of-complete-components
2684	false	maximum-number-of-moves-in-a-grid
2683	false	neighboring-bitwise-xor
2682	false	find-the-losers-of-the-circular-game
2681	false	power-of-heroes
2680	false	maximum-or
2679	false	sum-in-a-matrix
2678	false	number-of-senior-citizens
2674	true	split-a-circular-linked-list
2673	false	make-costs-of-paths-equal-in-a-binary-tree
2672	false	number-of-adjacent-elements-with-the-same-color
2671	false	frequency-tracker
2670	false	find-the-distinct-difference-array
2664	true	the-knights-tour
2663	false	lexicographically-smallest-beautiful-string
2662	false	minimum-cost-of-a-path-with-special-roads
2661	false	first-completely-painted-row-or-column
2660	false	determine-the-winner-of-a-bowling-game
2659	false	make-array-empty
2658	false	maximum-number-of-fish-in-a-grid
2657	false	find-the-prefix-common-array-of-two-arrays
2656	false	maximum-sum-with-exactly-k-elements
2655	true	find-maximal-uncovered-ranges
2654	false	minimum-number-of-operations-to-make-all-array-elements-equal-to-1
2653	false	sliding-subarray-beauty
2652	false	sum-multiples
2651	false	calculate-delayed-arrival-time
2647	true	color-the-triangle-red
2646	false	minimize-the-total-price-of-the-trips
2645	false	minimum-additions-to-make-valid-string
2644	false	find-the-maximum-divisibility-score
2643	false	row-with-maximum-ones
2642	false	design-graph-with-shortest-path-calculator
2641	false	cousins-in-binary-tree-ii
2640	false	find-the-score-of-all-prefixes-of-an-array
2639	false	find-the-width-of-columns-of-a-grid
2638	true	count-the-number-of-k-free-subsets
2617	false	minimum-number-of-visited-cells-in-a-grid
2616	false	minimize-the-maximum-difference-of-pairs
2615	false	sum-of-distances
2614	false	prime-in-diagonal
2613	true	beautiful-pairs
2612	false	minimum-reverse-operations
2611	false	mice-and-cheese
2610	false	convert-an-array-into-a-2d-array-with-conditions
2609	false	find-the-longest-balanced-substring-of-a-binary-string
2608	false	shortest-cycle-in-a-graph
2607	false	make-k-subarray-sums-equal
2606	false	find-the-substring-with-maximum-cost
2605	false	form-smallest-number-from-two-digit-arrays
2604	true	minimum-time-to-eat-all-grains
2603	false	collect-coins-in-a-tree
2602	false	minimum-operations-to-make-all-array-elements-equal
2601	false	prime-subtraction-operation
2600	false	k-items-with-the-maximum-sum
2599	true	make-the-prefix-sum-non-negative
2598	false	smallest-missing-non-negative-integer-after-operations
2597	false	the-number-of-beautiful-subsets
2596	false	check-knight-tour-configuration
2595	false	number-of-even-and-odd-bits
2594	false	minimum-time-to-repair-cars
2593	false	find-score-of-an-array-after-marking-all-elements
2592	false	maximize-greatness-of-an-array
2591	false	distribute-money-to-maximum-children
2590	true	design-a-todo-list
2589	false	minimum-time-to-complete-all-tasks
2588	false	count-the-number-of-beautiful-subarrays
2587	false	rearrange-array-to-maximize-prefix-score
2586	false	count-the-number-of-vowel-strings-in-range
2585	false	number-of-ways-to-earn-points
2584	false	split-the-array-to-make-coprime-products
2583	false	kth-largest-sum-in-a-binary-tree
2582	false	pass-the-pillow
2581	false	count-number-of-possible-root-nodes
2580	false	count-ways-to-group-overlapping-ranges
2579	false	count-total-number-of-colored-cells
2578	false	split-with-minimum-sum
2577	false	minimum-time-to-visit-a-cell-in-a-grid
2576	false	find-the-maximum-number-of-marked-indices
2575	false	find-the-divisibility-array-of-a-string
2574	false	left-and-right-sum-differences
2573	false	find-the-string-with-lcp
2572	false	count-the-number-of-square-free-subsets
2571	false	minimum-operations-to-reduce-an-integer-to-0
2570	false	merge-two-2d-arrays-by-summing-values
2569	false	handling-sum-queries-after-update
2568	false	minimum-impossible-or
2567	false	minimum-score-by-changing-two-elements
2566	false	maximum-difference-by-remapping-a-digit
2565	false	subsequence-with-the-minimum-score
2564	false	substring-xor-queries
2563	false	count-the-number-of-fair-pairs
2562	false	find-the-array-concatenation-value
2561	false	rearranging-fruits
2560	false	house-robber-iv
2559	false	count-vowel-strings-in-ranges
2558	false	take-gifts-from-the-richest-pile
2557	true	maximum-number-of-integers-to-choose-from-a-range-ii
2556	false	disconnect-path-in-a-binary-matrix-by-at-most-one-flip
2555	false	maximize-win-from-two-segments
2554	false	maximum-number-of-integers-to-choose-from-a-range-i
2553	false	separate-the-digits-in-an-array
2552	false	count-increasing-quadruplets
2551	false	put-marbles-in-bags
2550	false	count-collisions-of-monkeys-on-a-polygon
2549	false	count-distinct-numbers-on-board
2548	true	maximum-price-to-fill-a-bag
2547	false	minimum-cost-to-split-an-array
2546	false	apply-bitwise-operations-to-make-strings-equal
2545	false	sort-the-students-by-their-kth-score
2544	false	alternating-digit-sum
2543	false	check-if-point-is-reachable
2542	false	maximum-subsequence-score
2541	false	minimum-operations-to-make-array-equal-ii
2540	false	minimum-common-value
2539	true	count-the-number-of-good-subsequences
2538	false	difference-between-maximum-and-minimum-price-sum
2537	false	count-the-number-of-good-subarrays
2536	false	increment-submatrices-by-one
2535	false	difference-between-element-sum-and-digit-sum-of-an-array
2534	true	time-taken-to-cross-the-door
2533	true	number-of-good-binary-strings
2532	false	time-to-cross-a-bridge
2531	false	make-number-of-distinct-characters-equal
2530	false	maximal-score-after-applying-k-operations
2529	false	maximum-count-of-positive-integer-and-negative-integer
2528	false	maximize-the-minimum-powered-city
2527	false	find-xor-beauty-of-array
2526	false	find-consecutive-integers-from-a-data-stream
2525	false	categorize-box-according-to-criteria
2524	true	maximum-frequency-score-of-a-subarray
2523	false	closest-prime-numbers-in-range
2522	false	partition-string-into-substrings-with-values-at-most-k
2521	false	distinct-prime-factors-of-product-of-array
2520	false	count-the-digits-that-divide-a-number
2519	true	count-the-number-of-k-big-indices
2518	false	number-of-great-partitions
2517	false	maximum-tastiness-of-candy-basket
2516	false	take-k-of-each-character-from-left-and-right
2515	false	shortest-distance-to-target-string-in-a-circular-array
2514	false	count-anagrams
2513	false	minimize-the-maximum-of-two-arrays
2512	false	reward-top-k-students
2511	false	maximum-enemy-forts-that-can-be-captured
2510	true	check-if-there-is-a-path-with-equal-number-of-0s-and-1s
2509	false	cycle-length-queries-in-a-tree
2508	false	add-edges-to-make-degrees-of-all-nodes-even
2507	false	smallest-value-after-replacing-with-sum-of-prime-factors
2506	false	count-pairs-of-similar-strings
2505	true	bitwise-or-of-all-subsequence-sums
2503	false	maximum-number-of-points-from-grid-queries
2502	false	design-memory-allocator
2501	false	longest-square-streak-in-an-array
2500	false	delete-greatest-value-in-each-row
2499	false	minimum-total-cost-to-make-arrays-unequal
2498	false	frog-jump-ii
2497	false	maximum-star-sum-of-a-graph
2496	false	maximum-value-of-a-string-in-an-array
2495	true	number-of-subarrays-having-even-product
2493	false	divide-nodes-into-the-maximum-number-of-groups
2492	false	minimum-score-of-a-path-between-two-cities
2491	false	divide-players-into-teams-of-equal-skill
2490	false	circular-sentence
2489	true	number-of-substrings-with-fixed-ratio
2488	false	count-subarrays-with-median-k
2487	false	remove-nodes-from-linked-list
2486	false	append-characters-to-string-to-make-subsequence
2485	false	find-the-pivot-integer
2484	false	count-palindromic-subsequences
2483	false	minimum-penalty-for-a-shop
2482	false	difference-between-ones-and-zeros-in-row-and-column
2481	false	minimum-cuts-to-divide-a-circle
2479	true	maximum-xor-of-two-non-overlapping-subtrees
2478	false	number-of-beautiful-partitions
2477	false	minimum-fuel-cost-to-report-to-the-capital
2476	false	closest-nodes-queries-in-a-binary-search-tree
2475	false	number-of-unequal-triplets-in-array
2473	true	minimum-cost-to-buy-apples
2472	false	maximum-number-of-non-overlapping-palindrome-substrings
2471	false	minimum-number-of-operations-to-sort-a-binary-tree-by-level
2470	false	number-of-subarrays-with-lcm-equal-to-k
2469	false	convert-the-temperature
2468	false	split-message-based-on-limit
2467	false	most-profitable-path-in-a-tree
2466	false	count-ways-to-build-good-strings
2465	false	number-of-distinct-averages
2464	true	minimum-subarrays-in-a-valid-split
2463	false	minimum-total-distance-traveled
2462	false	total-cost-to-hire-k-workers
2461	false	maximum-sum-of-distinct-subarrays-with-length-k
2460	false	apply-operations-to-an-array
2459	true	sort-array-by-moving-items-to-empty-space
2458	false	height-of-binary-tree-after-subtree-removal-queries
2457	false	minimum-addition-to-make-integer-beautiful
2456	false	most-popular-video-creator
2455	false	average-value-of-even-numbers-that-are-divisible-by-three
2454	false	next-greater-element-iv
2453	false	destroy-sequential-targets
2452	false	words-within-two-edits-of-dictionary
2451	false	odd-string-difference
2450	true	number-of-distinct-binary-strings-after-applying-operations
2449	false	minimum-number-of-operations-to-make-arrays-similar
2448	false	minimum-cost-to-make-array-equal
2447	false	number-of-subarrays-with-gcd-equal-to-k
2446	false	determine-if-two-events-have-conflict
2445	true	number-of-nodes-with-value-one
2444	false	count-subarrays-with-fixed-bounds
2443	false	sum-of-number-and-its-reverse
2442	false	count-number-of-distinct-integers-after-reverse-operations
2441	false	largest-positive-integer-that-exists-with-its-negative
2440	false	create-components-with-same-value
2439	false	minimize-maximum-of-array
2438	false	range-product-queries-of-powers
2437	false	number-of-valid-clock-times
2436	true	minimum-split-into-subarrays-with-gcd-greater-than-one
2435	false	paths-in-matrix-whose-sum-is-divisible-by-k
2434	false	using-a-robot-to-print-the-lexicographically-smallest-string
2433	false	find-the-original-array-of-prefix-xor
2432	false	the-employee-that-worked-on-the-longest-task
2431	true	maximize-total-tastiness-of-purchased-fruits
2430	false	maximum-deletions-on-a-string
2429	false	minimize-xor
2428	false	maximum-sum-of-an-hourglass
2427	false	number-of-common-factors
2426	false	number-of-pairs-satisfying-inequality
2425	false	bitwise-xor-of-all-pairings
2424	false	longest-uploaded-prefix
2423	false	remove-letter-to-equalize-frequency
2422	true	merge-operations-to-turn-array-into-a-palindrome
2421	false	number-of-good-paths
2420	false	find-all-good-indices
2419	false	longest-subarray-with-maximum-bitwise-and
2418	false	sort-the-people
2417	true	closest-fair-integer
2416	false	sum-of-prefix-scores-of-strings
2415	false	reverse-odd-levels-of-binary-tree
2414	false	length-of-the-longest-alphabetical-continuous-substring
2413	false	smallest-even-multiple
2412	false	minimum-money-required-before-transactions
2411	false	smallest-subarrays-with-maximum-bitwise-or
2410	false	maximum-matching-of-players-with-trainers
2409	false	count-days-spent-together
2408	true	design-sql
2407	false	longest-increasing-subsequence-ii
2406	false	divide-intervals-into-minimum-number-of-groups
2405	false	optimal-partition-of-string
2404	false	most-frequent-even-element
2403	true	minimum-time-to-kill-all-monsters
2402	false	meeting-rooms-iii
2401	false	longest-nice-subarray
2400	false	number-of-ways-to-reach-a-position-after-exactly-k-steps
2399	false	check-distances-between-same-letters
2398	false	maximum-number-of-robots-within-budget
2397	false	maximum-rows-covered-by-columns
2396	false	strictly-palindromic-number
2395	false	find-subarrays-with-equal-sum
2393	true	count-strictly-increasing-subarrays
2392	false	build-a-matrix-with-conditions
2391	false	minimum-amount-of-time-to-collect-garbage
2390	false	removing-stars-from-a-string
2389	false	longest-subsequence-with-limited-sum
2387	true	median-of-a-row-wise-sorted-matrix
2386	false	find-the-k-sum-of-an-array
2385	false	amount-of-time-for-binary-tree-to-be-infected
2384	false	largest-palindromic-number
2383	false	minimum-hours-of-training-to-win-a-competition
2382	false	maximum-segment-sum-after-removals
2381	false	shifting-letters-ii
2380	false	time-needed-to-rearrange-a-binary-string
2379	false	minimum-recolors-to-get-k-consecutive-black-blocks
2378	true	choose-edges-to-maximize-score-in-a-tree
2376	false	count-special-integers
2375	false	construct-smallest-number-from-di-string
2374	false	node-with-highest-edge-score
2373	false	largest-local-values-in-a-matrix
2371	true	minimize-maximum-value-in-a-grid
2370	false	longest-ideal-subsequence
2369	false	check-if-there-is-a-valid-partition-for-the-array
2368	false	reachable-nodes-with-restrictions
2367	false	number-of-arithmetic-triplets
2366	false	minimum-replacements-to-sort-the-array
2365	false	task-scheduler-ii
2364	false	count-number-of-bad-pairs
2363	false	merge-similar-items
2361	true	minimum-costs-using-the-train-line
2360	false	longest-cycle-in-a-graph
2359	false	find-closest-node-to-given-two-nodes
2358	false	maximum-number-of-groups-entering-a-competition
2357	false	make-array-zero-by-subtracting-equal-amounts
2355	true	maximum-number-of-books-you-can-take
2354	false	number-of-excellent-pairs
2353	false	design-a-food-rating-system
2352	false	equal-row-and-column-pairs
2351	false	first-letter-to-appear-twice
2350	false	shortest-impossible-sequence-of-rolls
2349	false	design-a-number-container-system
2348	false	number-of-zero-filled-subarrays
2347	false	best-poker-hand
2345	true	finding-the-number-of-visible-mountains
2344	false	minimum-deletions-to-make-array-divisible
2343	false	query-kth-smallest-trimmed-number
2342	false	max-sum-of-a-pair-with-equal-sum-of-digits
2341	false	maximum-number-of-pairs-in-array
2340	true	minimum-adjacent-swaps-to-make-a-valid-array
2338	false	count-the-number-of-ideal-arrays
2337	false	move-pieces-to-obtain-a-string
2336	false	smallest-number-in-infinite-set
2335	false	minimum-amount-of-time-to-fill-cups
2334	false	subarray-with-elements-greater-than-varying-threshold
2333	false	minimum-sum-of-squared-difference
2332	false	the-latest-time-to-catch-a-bus
2331	false	evaluate-boolean-binary-tree
2330	true	valid-palindrome-iv
2328	false	number-of-increasing-paths-in-a-grid
2327	false	number-of-people-aware-of-a-secret
2326	false	spiral-matrix-iv
2325	false	decode-the-message
2323	true	find-minimum-time-to-finish-all-jobs-ii
2322	false	minimum-score-after-removals-on-a-tree
2321	false	maximum-score-of-spliced-array
2320	false	count-number-of-ways-to-place-houses
2319	false	check-if-matrix-is-x-matrix
2318	false	number-of-distinct-roll-sequences
2317	false	maximum-xor-after-operations
2316	false	count-unreachable-pairs-of-nodes-in-an-undirected-graph
2315	false	count-asterisks
2313	true	minimum-flips-in-binary-tree-to-get-result
2312	false	selling-pieces-of-wood
2311	false	longest-binary-subsequence-less-than-or-equal-to-k
2310	false	sum-of-numbers-with-units-digit-k
2309	false	greatest-english-letter-in-upper-and-lower-case
2307	true	check-for-contradictions-in-equations
2306	false	naming-a-company
2305	false	fair-distribution-of-cookies
2304	false	minimum-path-cost-in-a-grid
2303	false	calculate-amount-paid-in-taxes
2302	false	count-subarrays-with-score-less-than-k
2301	false	match-substring-after-replacement
2300	false	successful-pairs-of-spells-and-potions
2299	false	strong-password-checker-ii
2297	true	jump-game-viii
2296	false	design-a-text-editor
2295	false	replace-elements-in-an-array
2294	false	partition-array-such-that-maximum-difference-is-k
2293	false	min-max-game
2291	true	maximum-profit-from-trading-stocks
2290	false	minimum-obstacle-removal-to-reach-corner
2289	false	steps-to-make-array-non-decreasing
2288	false	apply-discount-to-prices
2287	false	rearrange-characters-to-make-target-string
2286	false	booking-concert-tickets-in-groups
